AGI	Experiment	Category	Melt_Cat
AT1G21160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21245	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G21980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22370	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22410	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22610	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22882	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G22960	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23040	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23149	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23205	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23490	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G23980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24100	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24170	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24267	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24510	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G24881	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25055	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25211	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25450	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25510	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G25570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26218	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26220	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26370	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26790	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G26960	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27450	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27660	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G27930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28360	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28685	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G28760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29510	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29785	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29790	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29930	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G29951	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30260	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30320	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30835	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G30840	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31175	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31180	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31335	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31350	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31485	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31490	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31817	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G31910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32360	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G32928	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G33120	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G33140	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G33240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G33250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G33470	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G33520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G33590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G33600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G33990	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G34000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G34020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G34110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G34190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G34300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G34370	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G34780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G35115	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G35550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G35560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G35580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G35780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G35830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G36050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G36160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G36730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G37130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G41880	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G42440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G42550	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G42990	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G43170	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G43850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G44000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G44110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G44191	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G44750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G44760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G45180	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G45688	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G45976	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G46264	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G47056	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G47200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G47210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G47278	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G47500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G47610	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G47655	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G47900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G47970	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48040	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48320	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48410	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48480	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48605	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48745	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48770	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G48970	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49230	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49240	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49450	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49490	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49560	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49600	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49650	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49660	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49840	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G49975	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50250	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50659	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50660	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50900	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G50920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51170	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51355	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51400	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51402	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51570	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51745	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G51950	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52040	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52140	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52540	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52618	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52630	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G52980	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53030	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53035	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53040	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53170	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53180	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53300	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53310	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53440	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53450	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53645	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53720	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53730	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53785	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53840	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53887	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G53910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54050	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54080	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54320	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54500	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54740	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54820	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G54940	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55090	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55130	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55152	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55190	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55270	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55360	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55460	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55520	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55530	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55670	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55690	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55805	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55850	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G55920	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56020	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56045	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56070	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56110	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56150	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56200	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56210	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56280	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56330	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G56580	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G57610	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G57620	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G57660	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G57680	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G57700	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G57750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G57765	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G57860	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58100	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58170	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58290	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58340	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58380	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58590	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58684	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58807	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58848	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G58983	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59124	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59218	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59359	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59640	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59750	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59760	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59830	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59910	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G59970	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60000	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60010	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60060	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60160	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60390	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60420	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60430	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60710	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60780	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60800	SMALL	UP_XRN4	SMALL_UP_XRN4
AT1G60870	SMALL	UP_XRN4	SMALL_UP_XRN4
